idx,knowcode
2410,240101
2411,617901
2412,301004
2413,852101
2414,420202
2415,13305
2416,882101
2417,153202
2418,211101
2419,622101
2420,511501
2421,221101
2422,214301
2423,29303
2424,816103
2425,414702
2426,155104
2427,9999999
2428,522201
2429,420901
2430,212101
2431,532101
2432,416303
2433,301301
2434,622304
2435,153105
2436,9999999
2437,9999999
2438,882101
2439,885101
2440,11101
2441,873101
2442,705201
2443,9999999
2444,612101
2445,212301
2446,9999999
2447,133201
2448,621401
2449,415101
2450,29202
2451,411201
2452,9999999
2453,705901
2454,31302
2455,29203
2456,153301
2457,612101
2458,15101
2459,136002
2460,701101
2461,9999999
2462,31201
2463,416203
2464,133302
2465,212101
2466,9999999
2467,9999999
2468,211101
2469,9999999
2470,816103
2471,420202
2472,25401
2473,211101
2474,613001
2475,155101
2476,9999999
2477,24203
2478,9999999
2479,12101
2480,612101
2481,871101
2482,9999999
2483,883201
2484,616201
2485,26201
2486,413202
2487,702201
2488,307501
2489,701101
2490,9999999
2491,140501
2492,9999999
2493,24402
2494,413202
2495,511201
2496,9999999
2497,11101
2498,32301
2499,612101
2500,420201
2501,29101
2502,9999999
2503,16101
2504,12401
2505,415301
2506,811901
2507,16101
2508,411103
2509,416101
2510,9999999
2511,612101
2512,416103
2513,812301
2514,212101
2515,512102
2516,9999999
2517,212101
2518,212101
2519,122101
2520,531701
2521,212301
2522,853201
2523,822101
2524,25401
2525,110104
2526,307601
2527,140204
2528,9999999
2529,29303
2530,862301
2531,9999999
2532,415404
2533,9999999
2534,212101
2535,25402
2536,301401
2537,9999999
2538,214301
2539,524001
2540,833001
2541,624301
2542,9999999
2543,615601
2544,511402
2545,873401
2546,153102
2547,9999999
2548,882201
2549,9999999
2550,9999999
2551,301004
2552,110102
2553,301004
2554,863301
2555,212101
2556,9999999
2557,140301
2558,863301
2559,9999999
2560,307301
2561,31201
2562,836001
2563,12201
2564,9999999
2565,621102
2566,301301
2567,28203
2568,152101
2569,212101
2570,14103
2571,31501
2572,122201
2573,155301
2574,155303
2575,132004
2576,25301
2577,9999999
2578,211101
2579,31403
2580,9999999
2581,9999999
2582,9999999
2583,541201
2584,816103
2585,212101
2586,9999999
2587,9999999
2588,301105
2589,621102
2590,702701
2591,9999999
2592,31101
2593,214501
2594,861301
2595,9999999
2596,134401
2597,812401
2598,140207
2599,231102
2600,9999999
2601,812301
2602,812901
2603,863301
2604,140502
2605,27101
2606,812101
2607,9999999
2608,706001
2609,904101
2610,152101
2611,110202
2612,9999999
2613,823301
2614,885101
2615,550201
2616,122102
2617,9999999
2618,621101
2619,212101
2620,29101
2621,842301
2622,121201
2623,301004
2624,9999999
2625,121102
2626,214101
2627,702701
2628,812301
2629,826401
2630,221301
2631,9999999
2632,704001
2633,561501
2634,836001
2635,9999999
2636,16101
2637,9999999
2638,302001
2639,531601
2640,612101
2641,158501
2642,214501
2643,211101
2644,9999999
2645,9999999
2646,152101
2647,414902
2648,9999999
2649,29401
2650,301004
2651,136002
2652,9999999
2653,415101
2654,863301
2655,9999999
2656,9999999
2657,812901
2658,9999999
2659,133201
2660,851201
2661,24402
2662,703101
2663,9999999
2664,13305
2665,816103
2666,154104
2667,12101
2668,133205
2669,9999999
2670,612101
2671,159104
2672,25201
2673,703101
2674,702501
2675,702201
2676,9999999
2677,153202
2678,411202
2679,302001
2680,624201
2681,301004
2682,232101
2683,9999999
2684,415202
2685,702401
2686,211101
2687,881201
2688,512102
2689,873101
2690,9999999
2691,831101
2692,306902
2693,415404
2694,701601
2695,157201
2696,9999999
2697,531201
2698,9999999
2699,212101
2700,212101
2701,903101
2702,415503
2703,622901
2704,9999999
2705,9999999
2706,212101
2707,411101
2708,522101
2709,9999999
2710,702502
2711,901301
2712,902101
2713,110201
2714,9999999
2715,155501
2716,415101
2717,815001
2718,306903
2719,701501
2720,12301
2721,121103
2722,9999999
2723,9999999
2724,214201
2725,415502
2726,414102
2727,214102
2728,415202
2729,9999999
2730,9999999
2731,12201
2732,416104
2733,121105
2734,154101
2735,152201
2736,531201
2737,622304
2738,131101
2739,9999999
2740,24402
2741,155501
2742,301004
2743,158501
2744,134301
2745,9999999
2746,9999999
2747,9999999
2748,851201
2749,9999999
2750,416303
2751,221101
2752,9999999
2753,9999999
2754,140206
2755,811201
2756,882201
2757,214101
2758,831201
2759,9999999
2760,12201
2761,154101
2762,811201
2763,23401
2764,306301
2765,9999999
2766,9999999
2767,12201
2768,9999999
2769,9999999
2770,613001
2771,9999999
2772,415202
2773,702502
2774,9999999
2775,9999999
2776,110104
2777,823301
2778,9999999
2779,9999999
2780,9999999
2781,561601
2782,9999999
2783,211101
2784,9999999
2785,301106
2786,9999999
2787,703201
2788,816103
2789,212101
2790,9999999
2791,816103
2792,9999999
2793,155301
2794,862201
2795,212101
2796,9999999
2797,416104
2798,415202
2799,812101
2800,9999999
2801,9999999
2802,211101
2803,29303
2804,9999999
2805,416303
2806,873301
2807,521304
2808,9999999
2809,621102
2810,615101
2811,9999999
2812,872101
2813,904101
2814,562301
2815,511501
2816,9999999
2817,9999999
2818,151301
2819,621101
2820,863101
2821,9999999
2822,212101
2823,155101
2824,9999999
2825,151101
2826,817201
2827,140305
2828,9999999
2829,32302
2830,615501
2831,9999999
2832,531401
2833,14103
2834,221401
2835,411105
2836,864301
2837,812201
2838,411101
2839,811601
2840,211101
2841,134201
2842,31302
2843,415501
2844,831201
2845,32201
2846,863201
2847,9999999
2848,616201
2849,9999999
2850,136002
2851,416203
2852,9999999
2853,212101
2854,9999999
2855,134101
2856,852401
2857,9999999
2858,9999999
2859,9999999
2860,134101
2861,301101
2862,812401
2863,416101
2864,133204
2865,702601
2866,420201
2867,511401
2868,133101
2869,212101
2870,306201
2871,872301
2872,24301
2873,9999999
2874,9999999
2875,9999999
2876,151105
2877,301004
2878,9999999
2879,541101
2880,33201
2881,215105
2882,33201
2883,133203
2884,9999999
2885,9999999
2886,621201
2887,9999999
2888,9999999
2889,212101
2890,624201
2891,122102
2892,811201
2893,623001
2894,140501
2895,28203
2896,415101
2897,32201
2898,416302
2899,904101
2900,306502
2901,416202
2902,301201
2903,835101
2904,702502
2905,512301
2906,901201
2907,11102
2908,415101
2909,863101
2910,231401
2911,31403
2912,31301
2913,211101
2914,13204
2915,522201
2916,9999999
2917,9999999
2918,902101
2919,9999999
2920,901201
2921,811401
2922,22201
2923,511201
2924,153104
2925,615501
2926,13202
2927,306301
2928,901501
2929,815001
2930,306301
2931,131202
2932,521304
2933,415202
2934,212101
2935,12301
2936,9999999
2937,532101
2938,9999999
2939,159104
2940,9999999
2941,816103
2942,214201
2943,813101
2944,28201
2945,301004
2946,306501
2947,151101
2948,863401
2949,9999999
2950,622304
2951,13305
2952,414102
2953,884201
2954,415301
2955,155203
2956,414503
2957,158401
2958,904201
2959,301103
2960,832101
2961,29202
2962,851101
2963,221201
2964,9999999
2965,816103
2966,221301
2967,705201
2968,817201
2969,151108
2970,221102
2971,612101
2972,420201
2973,611001
2974,9999999
2975,612101
2976,212101
2977,512101
2978,151101
2979,9999999
2980,862101
2981,9999999
2982,702601
2983,9999999
2984,9999999
2985,702301
2986,826902
2987,159104
2988,212101
2989,411103
2990,817301
2991,22202
2992,9999999
2993,414401
2994,9999999
2995,531401
2996,416501
2997,9999999
2998,705901
2999,883201
3000,132004
3001,9999999
3002,414501
3003,132004
3004,301004
3005,522202
3006,835201
3007,31401
3008,231102
3009,415202
3010,701401
3011,301110
3012,13501
3013,414501
3014,615701
3015,415101
3016,132004
3017,159104
3018,811101
3019,301004
3020,9999999
3021,414602
3022,131203
3023,29303
3024,9999999
3025,9999999
3026,622304
3027,705201
3028,152201
3029,532201
3030,416103
3031,835201
3032,140201
3033,416201
3034,9999999
3035,22201
3036,703101
3037,24203
3038,811901
3039,415503
3040,211101
3041,9999999
3042,523001
3043,702101
3044,701401
3045,140205
3046,22103
3047,9999999
3048,9999999
3049,211101
3050,562401
3051,9999999
3052,212101
3053,414503
3054,511101
3055,812301
3056,9999999
3057,133201
3058,885101
3059,221401
3060,301103
3061,612101
3062,301109
3063,133302
3064,9999999
3065,9999999
3066,415202
3067,873501
3068,211101
3069,9999999
3070,615501
3071,902101
3072,420201
3073,415202
3074,22103
3075,301111
3076,824101
3077,214301
3078,414703
3079,9999999
3080,12402
3081,621201
3082,155106
3083,622304
3084,9999999
3085,9999999
3086,811101
3087,811601
3088,9999999
3089,511101
3090,133205
3091,131203
3092,306601
3093,133101
3094,9999999
3095,863401
3096,9999999
3097,415202
3098,852201
3099,12201
3100,816103
3101,140201
3102,826301
3103,622304
3104,301111
3105,301113
3106,301101
3107,14301
3108,301004
3109,414902
3110,158201
3111,411102
3112,511201
3113,826902
3114,122101
3115,29901
3116,511101
3117,306201
3118,211101
3119,211101
3120,9999999
3121,9999999
3122,826401
3123,416204
3124,221301
3125,420402
3126,612101
3127,9999999
3128,9999999
3129,885101
3130,9999999
3131,9999999
3132,411102
3133,612101
3134,414101
3135,9999999
3136,705901
3137,411102
3138,9999999
3139,211101
3140,306903
3141,153104
3142,882101
3143,301101
3144,816103
3145,9999999
3146,13305
3147,31401
3148,703101
3149,901201
3150,9999999
3151,624401
3152,155203
3153,9999999
3154,701101
3155,826201
3156,414902
3157,531701
3158,11101
3159,23101
3160,615501
3161,9999999
3162,884201
3163,301004
3164,214301
3165,812201
3166,28204
3167,821201
3168,851201
3169,11102
3170,9999999
3171,616201
3172,521201
3173,301004
3174,9999999
3175,9999999
3176,9999999
3177,411102
3178,151101
3179,122105
3180,12201
3181,9999999
3182,416202
3183,21001
3184,16201
3185,624201
3186,531501
3187,31501
3188,884102
3189,231101
3190,414601
3191,214301
3192,822101
3193,301101
3194,622901
3195,9999999
3196,140304
3197,29901
3198,121201
3199,140502
3200,9999999
3201,9999999
3202,851201
3203,301004
3204,110103
3205,211101
3206,307601
3207,13501
3208,411102
3209,902201
3210,13501
3211,414102
3212,24203
3213,702401
3214,521201
3215,841101
3216,524001
3217,121201
3218,851101
3219,611001
3220,121201
3221,9999999
3222,414101
3223,13203
3224,9999999
3225,412001
3226,155302
3227,13204
3228,9999999
3229,9999999
3230,541301
3231,414703
3232,110202
3233,212101
3234,12102
3235,212101
3236,28203
3237,9999999
3238,156201
3239,131203
3240,622304
3241,9999999
3242,9999999
3243,9999999
3244,836001
3245,813101
3246,811401
3247,9999999
3248,9999999
3249,140601
3250,110202
3251,420202
3252,24404
3253,9999999
3254,826301
3255,420202
3256,622304
3257,32201
3258,211101
3259,622304
3260,612101
3261,901401
3262,821201
3263,9999999
3264,153301
3265,415404
3266,9999999
3267,22202
3268,702601
3269,416204
3270,621203
3271,307301
3272,140401
3273,9999999
3274,901201
3275,831201
3276,416205
3277,612101
3278,511402
3279,301004
3280,524001
3281,122104
3282,902101
3283,211101
3284,9999999
3285,9999999
3286,110105
3287,9999999
3288,157101
3289,812102
3290,816103
3291,134401
3292,611001
3293,414702
3294,9999999
3295,414501
3296,9999999
3297,842301
3298,561601
3299,706001
3300,212101
3301,31201
3302,9999999
3303,9999999
3304,9999999
3305,9999999
3306,9999999
3307,812301
3308,14103
3309,9999999
3310,13701
3311,140204
3312,306401
3313,622304
3314,814001
3315,9999999
3316,9999999
3317,826301
3318,415101
3319,622304
3320,885101
3321,133202
3322,212101
3323,301111
3324,9999999
3325,214501
3326,232101
3327,902101
3328,211101
3329,9999999
3330,9999999
3331,11101
3332,153104
3333,702101
3334,12101
3335,531301
3336,9999999
3337,863301
3338,9999999
3339,9999999
3340,26101
3341,301004
3342,9999999
3343,532101
3344,9999999
3345,411101
3346,415404
3347,415101
3348,231101
3349,134401
3350,835101
3351,9999999
3352,411101
3353,26301
3354,301004
3355,521304
3356,33202
3357,25402
3358,621202
3359,511501
3360,214301
3361,706001
3362,132004
3363,861301
3364,9999999
3365,814001
3366,622304
3367,872301
3368,883101
3369,9999999
3370,9999999
3371,307101
3372,416304
3373,110101
3374,9999999
3375,621301
3376,841101
3377,301101
3378,541201
3379,9999999
3380,414503
3381,415301
3382,621101
3383,22201
3384,29902
3385,306902
3386,414602
3387,612101
3388,9999999
3389,901501
3390,703101
3391,9999999
3392,212101
3393,420201
3394,306301
3395,140201
3396,306904
3397,822301
3398,140306
3399,121201
3400,9999999
3401,9999999
3402,825201
3403,864101
3404,812901
3405,9999999
3406,815001
3407,301107
3408,9999999
3409,134401
3410,301004
3411,622101
3412,621402
3413,825101
3414,414302
3415,524001
3416,159104
3417,22103
3418,872101
3419,134301
3420,9999999
3421,9999999
3422,155303
3423,9999999
3424,414201
3425,9999999
3426,9999999
3427,9999999
3428,9999999
3429,902101
3430,13701
3431,701701
3432,9999999
3433,131203
3434,306601
3435,212101
3436,13305
3437,9999999
3438,212101
3439,154201
3440,301004
3441,9999999
3442,9999999
3443,13305
3444,811401
3445,881101
3446,155203
3447,9999999
3448,826101
3449,901101
3450,12402
3451,136002
3452,155203
3453,155501
3454,212101
3455,9999999
3456,512401
3457,811101
3458,416101
3459,9999999
3460,521304
3461,9999999
3462,9999999
3463,28202
3464,701301
3465,212101
3466,835201
3467,31501
3468,12401
3469,9999999
3470,25402
3471,159104
3472,851101
3473,622304
3474,882101
3475,825101
3476,9999999
3477,816103
3478,617901
3479,9999999
3480,306101
3481,32302
3482,9999999
3483,9999999
3484,623001
3485,22103
3486,9999999
3487,816103
3488,221102
3489,122301
3490,214301
3491,13204
3492,23401
3493,882101
3494,222001
3495,811901
3496,621403
3497,615601
3498,155101
3499,301109
3500,9999999
3501,705901
3502,154104
3503,541301
3504,412002
3505,617101
3506,301004
3507,29401
3508,221102
3509,9999999
3510,416304
3511,416304
3512,416102
3513,522101
3514,133202
3515,702601
3516,415202
3517,511401
3518,232101
3519,414901
3520,812201
3521,616101
3522,531501
3523,231301
3524,414302
3525,9999999
3526,9999999
3527,415404
3528,13202
3529,301301
3530,151101
3531,211101
3532,901201
3533,29203
3534,826101
3535,873501
3536,9999999
3537,9999999
3538,12402
3539,23401
3540,9999999
3541,301004
3542,416202
3543,211101
3544,9999999
3545,221201
3546,831201
3547,26401
3548,9999999
3549,13202
3550,532201
3551,812201
3552,705101
3553,9999999
3554,140201
3555,842301
3556,511501
3557,9999999
3558,140207
3559,705201
3560,561301
3561,815001
3562,817201
3563,13305
3564,532301
3565,705901
3566,9999999
3567,411102
3568,158401
3569,221101
3570,811501
3571,110201
3572,9999999
3573,9999999
3574,621101
3575,864201
3576,303001
3577,32101
3578,159104
3579,140401
3580,561301
3581,9999999
3582,411301
3583,9999999
3584,31301
3585,151201
3586,140306
3587,214301
3588,9999999
3589,836001
3590,420101
3591,811501
3592,29401
3593,9999999
3594,134201
3595,706001
3596,885902
3597,151201
3598,211101
3599,9999999
3600,9999999
3601,414301
3602,885201
3603,23101
3604,416105
3605,21001
3606,816103
3607,221201
3608,621102
3609,531701
3610,853201
3611,12201
3612,9999999
3613,704001
3614,9999999
3615,132004
3616,415101
3617,9999999
3618,140601
3619,872301
3620,9999999
3621,621301
3622,511301
3623,9999999
3624,231201
3625,132004
3626,9999999
3627,306701
3628,9999999
3629,864101
3630,212101
3631,211101
3632,9999999
3633,816103
3634,153201
3635,416203
3636,622304
3637,211101
3638,616101
3639,411101
3640,835201
3641,414302
3642,621201
3643,153201
3644,9999999
3645,813201
3646,153102
3647,9999999
3648,13201
3649,811401
3650,703101
3651,211101
3652,132004
3653,863201
3654,531601
3655,9999999
3656,416202
3657,702301
3658,864201
3659,811501
3660,420401
3661,851101
3662,542001
3663,823301
3664,306401
3665,155305
3666,154201
3667,612101
3668,12201
3669,816103
3670,151108
3671,9999999
3672,414102
3673,511201
3674,561601
3675,416304
3676,212101
3677,881201
3678,901201
3679,9999999
3680,412002
3681,902101
3682,624101
3683,813101
3684,9999999
3685,23101
3686,414501
3687,903101
3688,306301
3689,26201
3690,307301
3691,903101
3692,153201
3693,159104
3694,9999999
3695,415101
3696,9999999
3697,13305
3698,9999999
3699,9999999
3700,813101
3701,156101
3702,615601
3703,9999999
3704,550101
3705,561601
3706,521304
3707,212901
3708,214501
3709,214301
3710,9999999
3711,701101
3712,420901
3713,622201
3714,9999999
3715,9999999
3716,621201
3717,415101
3718,522202
3719,9999999
3720,24301
3721,901201
3722,9999999
3723,9999999
3724,306903
3725,214301
3726,702301
3727,9999999
3728,9999999
3729,532401
3730,621401
3731,158501
3732,307501
3733,29904
3734,9999999
3735,9999999
3736,852101
3737,831301
3738,306401
3739,904201
3740,153101
3741,307401
3742,9999999
3743,816103
3744,307401
3745,9999999
3746,307301
3747,9999999
3748,301004
3749,9999999
3750,307101
3751,512401
3752,531601
3753,301111
3754,550201
3755,212101
3756,9999999
3757,29501
3758,822301
3759,13204
3760,24301
3761,416301
3762,301004
3763,522201
3764,561401
3765,415202
3766,863401
3767,862101
3768,615301
3769,416104
3770,550101
3771,301004
3772,22201
3773,416204
3774,301110
3775,301201
3776,307601
3777,152101
3778,9999999
3779,155203
3780,903101
3781,411101
3782,413101
3783,140305
3784,9999999
3785,841101
3786,415101
3787,301201
3788,301111
3789,811901
3790,301004
3791,9999999
3792,151107
3793,9999999
3794,155303
3795,24203
3796,24404
3797,9999999
3798,131201
3799,301004
3800,301301
3801,612101
3802,155106
3803,301004
3804,9999999
3805,33202
3806,420101
3807,623001
3808,155203
